,score,species,raw_position,strand,align_position,motif
16832,-7.555264949798584,VT65128|0|MEMB003A|-|591,209,positive,495,bcd_FlyReg.fm
16833,-5.403261661529541,VT65128|0|MEMB003A|-|591,209,negative,495,bcd_FlyReg.fm
16834,-4.201627731323242,VT65128|0|MEMB003A|-|591,210,positive,496,bcd_FlyReg.fm
16835,0.902116060256958,VT65128|0|MEMB003A|-|591,210,negative,496,bcd_FlyReg.fm
16836,-6.201627731323242,VT65128|0|MEMB003A|-|591,211,positive,497,bcd_FlyReg.fm
16837,-0.19380836188793182,VT65128|0|MEMB003A|-|591,211,negative,497,bcd_FlyReg.fm
16838,-5.140227317810059,VT65128|0|MEMB003A|-|591,212,positive,498,bcd_FlyReg.fm
16839,0.09259329736232758,VT65128|0|MEMB003A|-|591,212,negative,498,bcd_FlyReg.fm
16840,-6.201627731323242,VT65128|0|MEMB003A|-|591,213,positive,499,bcd_FlyReg.fm
16841,2.054119110107422,VT65128|0|MEMB003A|-|591,213,negative,499,bcd_FlyReg.fm
16842,-5.140227317810059,VT65128|0|MEMB003A|-|591,214,positive,500,bcd_FlyReg.fm
16843,0.9405902028083801,VT65128|0|MEMB003A|-|591,214,negative,500,bcd_FlyReg.fm
16844,-6.140227317810059,VT65128|0|MEMB003A|-|591,215,positive,501,bcd_FlyReg.fm
16845,-1.155334234237671,VT65128|0|MEMB003A|-|591,215,negative,501,bcd_FlyReg.fm
16846,-5.140227317810059,VT65128|0|MEMB003A|-|591,216,positive,502,bcd_FlyReg.fm
16847,0.09259329736232758,VT65128|0|MEMB003A|-|591,216,negative,502,bcd_FlyReg.fm
16848,-6.201627731323242,VT65128|0|MEMB003A|-|591,217,positive,503,bcd_FlyReg.fm
16849,2.054119110107422,VT65128|0|MEMB003A|-|591,217,negative,503,bcd_FlyReg.fm
16850,-5.140227317810059,VT65128|0|MEMB003A|-|591,218,positive,504,bcd_FlyReg.fm
16851,0.9405902028083801,VT65128|0|MEMB003A|-|591,218,negative,504,bcd_FlyReg.fm
16852,-0.9307739734649658,VT65128|0|MEMB003A|-|591,219,positive,505,bcd_FlyReg.fm
16853,1.046299695968628,VT65128|0|MEMB003A|-|591,219,negative,505,bcd_FlyReg.fm
16854,0.06922604143619537,VT65128|0|MEMB003A|-|591,220,positive,509,bcd_FlyReg.fm
16855,-0.9537003636360168,VT65128|0|MEMB003A|-|591,220,negative,509,bcd_FlyReg.fm
16856,-4.201627731323242,VT65128|0|MEMB003A|-|591,221,positive,510,bcd_FlyReg.fm
16857,-2.1938083171844482,VT65128|0|MEMB003A|-|591,221,negative,510,bcd_FlyReg.fm
16858,-5.555264949798584,VT65128|0|MEMB003A|-|591,222,positive,511,bcd_FlyReg.fm
16859,-3.3073372840881348,VT65128|0|MEMB003A|-|591,222,negative,511,bcd_FlyReg.fm
16860,-8.555264472961426,VT65128|0|MEMB003A|-|591,223,positive,512,bcd_FlyReg.fm
16861,-4.403261661529541,VT65128|0|MEMB003A|-|591,223,negative,512,bcd_FlyReg.fm
16862,0.06922604143619537,VT65128|0|MEMB003A|-|591,224,positive,513,bcd_FlyReg.fm
16863,2.294227123260498,VT65128|0|MEMB003A|-|591,224,negative,513,bcd_FlyReg.fm
16864,-1.953700304031372,VT65128|0|MEMB003A|-|591,225,positive,514,bcd_FlyReg.fm
16865,1.0692260265350342,VT65128|0|MEMB003A|-|591,225,negative,514,bcd_FlyReg.fm
16866,-3.1402273178100586,VT65128|0|MEMB003A|-|591,226,positive,515,bcd_FlyReg.fm
16867,-4.155333995819092,VT65128|0|MEMB003A|-|591,226,negative,515,bcd_FlyReg.fm
16868,-3.3073372840881348,VT65128|0|MEMB003A|-|591,227,positive,517,bcd_FlyReg.fm
16869,-3.3073372840881348,VT65128|0|MEMB003A|-|591,227,negative,517,bcd_FlyReg.fm
16870,-7.403261661529541,VT65128|0|MEMB003A|-|591,228,positive,518,bcd_FlyReg.fm
16871,-5.555264949798584,VT65128|0|MEMB003A|-|591,228,negative,518,bcd_FlyReg.fm
16872,0.06922604143619537,VT65128|0|MEMB003A|-|591,229,positive,519,bcd_FlyReg.fm
16873,0.04629964381456375,VT65128|0|MEMB003A|-|591,229,negative,519,bcd_FlyReg.fm
16874,-0.9537003636360168,VT65128|0|MEMB003A|-|591,230,positive,522,bcd_FlyReg.fm
16875,0.06922604143619537,VT65128|0|MEMB003A|-|591,230,negative,522,bcd_FlyReg.fm
16876,-2.2016279697418213,VT65128|0|MEMB003A|-|591,231,positive,523,bcd_FlyReg.fm
16877,-3.345811367034912,VT65128|0|MEMB003A|-|591,231,negative,523,bcd_FlyReg.fm
16878,-3.3073372840881348,VT65128|0|MEMB003A|-|591,232,positive,524,bcd_FlyReg.fm
16879,-5.555264949798584,VT65128|0|MEMB003A|-|591,232,negative,524,bcd_FlyReg.fm
16880,-3.155334234237671,VT65128|0|MEMB003A|-|591,233,positive,525,bcd_FlyReg.fm
16881,-4.140227317810059,VT65128|0|MEMB003A|-|591,233,negative,525,bcd_FlyReg.fm
16882,-3.2016279697418213,VT65128|0|MEMB003A|-|591,234,positive,526,bcd_FlyReg.fm
16883,-3.345811367034912,VT65128|0|MEMB003A|-|591,234,negative,526,bcd_FlyReg.fm
16884,-0.9537003636360168,VT65128|0|MEMB003A|-|591,235,positive,527,bcd_FlyReg.fm
16885,-1.3458114862442017,VT65128|0|MEMB003A|-|591,235,negative,527,bcd_FlyReg.fm
16886,-3.155334234237671,VT65128|0|MEMB003A|-|591,236,positive,528,bcd_FlyReg.fm
16887,-4.140227317810059,VT65128|0|MEMB003A|-|591,236,negative,528,bcd_FlyReg.fm
16888,-3.2016279697418213,VT65128|0|MEMB003A|-|591,237,positive,529,bcd_FlyReg.fm
16889,-3.345811367034912,VT65128|0|MEMB003A|-|591,237,negative,529,bcd_FlyReg.fm
16890,-1.953700304031372,VT65128|0|MEMB003A|-|591,238,positive,534,bcd_FlyReg.fm
16891,-1.1938083171844482,VT65128|0|MEMB003A|-|591,238,negative,534,bcd_FlyReg.fm
16892,-3.155334234237671,VT65128|0|MEMB003A|-|591,239,positive,535,bcd_FlyReg.fm
16893,-1.892299771308899,VT65128|0|MEMB003A|-|591,239,negative,535,bcd_FlyReg.fm
16894,-0.9537003636360168,VT65128|0|MEMB003A|-|591,240,positive,536,bcd_FlyReg.fm
16895,0.06922604143619537,VT65128|0|MEMB003A|-|591,240,negative,536,bcd_FlyReg.fm
16896,3.3556277751922607,VT65128|0|MEMB003A|-|591,241,positive,537,bcd_FlyReg.fm
16897,-1.892299771308899,VT65128|0|MEMB003A|-|591,241,negative,537,bcd_FlyReg.fm
16898,-2.155334234237671,VT65128|0|MEMB003A|-|591,242,positive,538,bcd_FlyReg.fm
16899,-8.555264472961426,VT65128|0|MEMB003A|-|591,242,negative,538,bcd_FlyReg.fm
16900,1.0541191101074219,VT65128|0|MEMB003A|-|591,243,positive,539,bcd_FlyReg.fm
16901,-4.201627731323242,VT65128|0|MEMB003A|-|591,243,negative,539,bcd_FlyReg.fm
16902,-2.1938083171844482,VT65128|0|MEMB003A|-|591,244,positive,540,bcd_FlyReg.fm
16903,-5.201627731323242,VT65128|0|MEMB003A|-|591,244,negative,540,bcd_FlyReg.fm
16904,1.007825493812561,VT65128|0|MEMB003A|-|591,245,positive,541,bcd_FlyReg.fm
16905,0.007825496606528759,VT65128|0|MEMB003A|-|591,245,negative,541,bcd_FlyReg.fm
16906,-6.555264949798584,VT65128|0|MEMB003A|-|591,246,positive,542,bcd_FlyReg.fm
16907,-6.403261661529541,VT65128|0|MEMB003A|-|591,246,negative,542,bcd_FlyReg.fm
16908,-2.3073372840881348,VT65128|0|MEMB003A|-|591,247,positive,543,bcd_FlyReg.fm
16909,-0.8922998309135437,VT65128|0|MEMB003A|-|591,247,negative,543,bcd_FlyReg.fm
16910,-2.345811367034912,VT65128|0|MEMB003A|-|591,248,positive,544,bcd_FlyReg.fm
16911,-4.201627731323242,VT65128|0|MEMB003A|-|591,248,negative,544,bcd_FlyReg.fm
16912,2.3556277751922607,VT65128|0|MEMB003A|-|591,249,positive,545,bcd_FlyReg.fm
16913,-0.8922998309135437,VT65128|0|MEMB003A|-|591,249,negative,545,bcd_FlyReg.fm
16914,-1.155334234237671,VT65128|0|MEMB003A|-|591,250,positive,546,bcd_FlyReg.fm
16915,-6.140227317810059,VT65128|0|MEMB003A|-|591,250,negative,546,bcd_FlyReg.fm
16916,1.902116060256958,VT65128|0|MEMB003A|-|591,251,positive,547,bcd_FlyReg.fm
16917,-5.201627731323242,VT65128|0|MEMB003A|-|591,251,negative,547,bcd_FlyReg.fm
16918,0.09259329736232758,VT65128|0|MEMB003A|-|591,252,positive,548,bcd_FlyReg.fm
16919,-5.140227317810059,VT65128|0|MEMB003A|-|591,252,negative,548,bcd_FlyReg.fm
16920,-0.19380836188793182,VT65128|0|MEMB003A|-|591,253,positive,549,bcd_FlyReg.fm
16921,-6.201627731323242,VT65128|0|MEMB003A|-|591,253,negative,549,bcd_FlyReg.fm
16922,0.902116060256958,VT65128|0|MEMB003A|-|591,254,positive,550,bcd_FlyReg.fm
16923,-4.201627731323242,VT65128|0|MEMB003A|-|591,254,negative,550,bcd_FlyReg.fm
16924,-1.1938083171844482,VT65128|0|MEMB003A|-|591,255,positive,551,bcd_FlyReg.fm
16925,-5.201627731323242,VT65128|0|MEMB003A|-|591,255,negative,551,bcd_FlyReg.fm
16926,-1.3458114862442017,VT65128|0|MEMB003A|-|591,256,positive,559,bcd_FlyReg.fm
16927,-4.201627731323242,VT65128|0|MEMB003A|-|591,256,negative,559,bcd_FlyReg.fm
16928,-1.3458114862442017,VT65128|0|MEMB003A|-|591,257,positive,560,bcd_FlyReg.fm
16929,-4.201627731323242,VT65128|0|MEMB003A|-|591,257,negative,560,bcd_FlyReg.fm
16930,-6.555264949798584,VT65128|0|MEMB003A|-|591,258,positive,561,bcd_FlyReg.fm
16931,-6.403261661529541,VT65128|0|MEMB003A|-|591,258,negative,561,bcd_FlyReg.fm
16932,-1.3458114862442017,VT65128|0|MEMB003A|-|591,259,positive,562,bcd_FlyReg.fm
16933,-0.9537003636360168,VT65128|0|MEMB003A|-|591,259,negative,562,bcd_FlyReg.fm
16934,-4.307337284088135,VT65128|0|MEMB003A|-|591,260,positive,563,bcd_FlyReg.fm
16935,-3.1402273178100586,VT65128|0|MEMB003A|-|591,260,negative,563,bcd_FlyReg.fm
16936,-2.1402273178100586,VT65128|0|MEMB003A|-|591,261,positive,564,bcd_FlyReg.fm
16937,-4.307337284088135,VT65128|0|MEMB003A|-|591,261,negative,564,bcd_FlyReg.fm
16938,0.902116060256958,VT65128|0|MEMB003A|-|591,262,positive,565,bcd_FlyReg.fm
16939,-3.2016279697418213,VT65128|0|MEMB003A|-|591,262,negative,565,bcd_FlyReg.fm
16940,-2.1938083171844482,VT65128|0|MEMB003A|-|591,263,positive,566,bcd_FlyReg.fm
16941,-5.201627731323242,VT65128|0|MEMB003A|-|591,263,negative,566,bcd_FlyReg.fm
16942,1.007825493812561,VT65128|0|MEMB003A|-|591,264,positive,567,bcd_FlyReg.fm
16943,0.007825496606528759,VT65128|0|MEMB003A|-|591,264,negative,567,bcd_FlyReg.fm
16944,-1.3458114862442017,VT65128|0|MEMB003A|-|591,265,positive,568,bcd_FlyReg.fm
16945,-4.201627731323242,VT65128|0|MEMB003A|-|591,265,negative,568,bcd_FlyReg.fm
16946,-2.3073372840881348,VT65128|0|MEMB003A|-|591,266,positive,569,bcd_FlyReg.fm
16947,-4.140227317810059,VT65128|0|MEMB003A|-|591,266,negative,569,bcd_FlyReg.fm
16948,-0.3458114564418793,VT65128|0|MEMB003A|-|591,267,positive,570,bcd_FlyReg.fm
16949,-5.201627731323242,VT65128|0|MEMB003A|-|591,267,negative,570,bcd_FlyReg.fm
16950,0.902116060256958,VT65128|0|MEMB003A|-|591,268,positive,571,bcd_FlyReg.fm
16951,-4.201627731323242,VT65128|0|MEMB003A|-|591,268,negative,571,bcd_FlyReg.fm
16952,-1.1938083171844482,VT65128|0|MEMB003A|-|591,269,positive,572,bcd_FlyReg.fm
16953,-5.201627731323242,VT65128|0|MEMB003A|-|591,269,negative,572,bcd_FlyReg.fm
16954,-2.3073372840881348,VT65128|0|MEMB003A|-|591,270,positive,581,bcd_FlyReg.fm
16955,-4.140227317810059,VT65128|0|MEMB003A|-|591,270,negative,581,bcd_FlyReg.fm
16956,-1.3073372840881348,VT65128|0|MEMB003A|-|591,271,positive,582,bcd_FlyReg.fm
16957,-5.140227317810059,VT65128|0|MEMB003A|-|591,271,negative,582,bcd_FlyReg.fm
16958,1.902116060256958,VT65128|0|MEMB003A|-|591,272,positive,583,bcd_FlyReg.fm
16959,-5.201627731323242,VT65128|0|MEMB003A|-|591,272,negative,583,bcd_FlyReg.fm
16960,1.0541191101074219,VT65128|0|MEMB003A|-|591,273,positive,584,bcd_FlyReg.fm
16961,-5.201627731323242,VT65128|0|MEMB003A|-|591,273,negative,584,bcd_FlyReg.fm
16962,-1.1938083171844482,VT65128|0|MEMB003A|-|591,274,positive,585,bcd_FlyReg.fm
16963,-5.201627731323242,VT65128|0|MEMB003A|-|591,274,negative,585,bcd_FlyReg.fm
16964,-5.555264949798584,VT65128|0|MEMB003A|-|591,275,positive,586,bcd_FlyReg.fm
16965,-6.555264949798584,VT65128|0|MEMB003A|-|591,275,negative,586,bcd_FlyReg.fm
16966,-5.555264949798584,VT65128|0|MEMB003A|-|591,276,positive,587,bcd_FlyReg.fm
16967,-5.555264949798584,VT65128|0|MEMB003A|-|591,276,negative,587,bcd_FlyReg.fm
16968,-3.3073372840881348,VT65128|0|MEMB003A|-|591,277,positive,588,bcd_FlyReg.fm
16969,-3.1402273178100586,VT65128|0|MEMB003A|-|591,277,negative,588,bcd_FlyReg.fm
16970,0.04629964381456375,VT65128|0|MEMB003A|-|591,278,positive,594,bcd_FlyReg.fm
16971,-0.9307739734649658,VT65128|0|MEMB003A|-|591,278,negative,594,bcd_FlyReg.fm
16972,-0.9537003636360168,VT65128|0|MEMB003A|-|591,279,positive,595,bcd_FlyReg.fm
16973,-3.1938083171844482,VT65128|0|MEMB003A|-|591,279,negative,595,bcd_FlyReg.fm
16974,-3.155334234237671,VT65128|0|MEMB003A|-|591,280,positive,596,bcd_FlyReg.fm
16975,-4.307337284088135,VT65128|0|MEMB003A|-|591,280,negative,596,bcd_FlyReg.fm
16976,-3.1938083171844482,VT65128|0|MEMB003A|-|591,281,positive,597,bcd_FlyReg.fm
16977,-3.2016279697418213,VT65128|0|MEMB003A|-|591,281,negative,597,bcd_FlyReg.fm
16978,-0.8922998309135437,VT65128|0|MEMB003A|-|591,282,positive,598,bcd_FlyReg.fm
16979,-0.8922998309135437,VT65128|0|MEMB003A|-|591,282,negative,598,bcd_FlyReg.fm
16980,-3.2016279697418213,VT65128|0|MEMB003A|-|591,283,positive,599,bcd_FlyReg.fm
16981,-3.1938083171844482,VT65128|0|MEMB003A|-|591,283,negative,599,bcd_FlyReg.fm
16982,-4.307337284088135,VT65128|0|MEMB003A|-|591,284,positive,600,bcd_FlyReg.fm
16983,-3.155334234237671,VT65128|0|MEMB003A|-|591,284,negative,600,bcd_FlyReg.fm
16984,-8.4032621383667,VT65128|0|MEMB003A|-|591,285,positive,601,bcd_FlyReg.fm
16985,-3.155334234237671,VT65128|0|MEMB003A|-|591,285,negative,601,bcd_FlyReg.fm
16986,-5.140227317810059,VT65128|0|MEMB003A|-|591,286,positive,602,bcd_FlyReg.fm
16987,0.9405902028083801,VT65128|0|MEMB003A|-|591,286,negative,602,bcd_FlyReg.fm
16988,-6.140227317810059,VT65128|0|MEMB003A|-|591,287,positive,603,bcd_FlyReg.fm
16989,-1.155334234237671,VT65128|0|MEMB003A|-|591,287,negative,603,bcd_FlyReg.fm
16990,-0.8922998309135437,VT65128|0|MEMB003A|-|591,288,positive,604,bcd_FlyReg.fm
16991,2.3556277751922607,VT65128|0|MEMB003A|-|591,288,negative,604,bcd_FlyReg.fm
16992,-5.201627731323242,VT65128|0|MEMB003A|-|591,289,positive,605,bcd_FlyReg.fm
16993,-2.1938083171844482,VT65128|0|MEMB003A|-|591,289,negative,605,bcd_FlyReg.fm
16994,-1.892299771308899,VT65128|0|MEMB003A|-|591,290,positive,606,bcd_FlyReg.fm
16995,0.09259329736232758,VT65128|0|MEMB003A|-|591,290,negative,606,bcd_FlyReg.fm
16996,-8.4032621383667,VT65128|0|MEMB003A|-|591,291,positive,607,bcd_FlyReg.fm
16997,-3.155334234237671,VT65128|0|MEMB003A|-|591,291,negative,607,bcd_FlyReg.fm
16998,-6.140227317810059,VT65128|0|MEMB003A|-|591,292,positive,608,bcd_FlyReg.fm
16999,1.0925933122634888,VT65128|0|MEMB003A|-|591,292,negative,608,bcd_FlyReg.fm
17000,-5.140227317810059,VT65128|0|MEMB003A|-|591,293,positive,609,bcd_FlyReg.fm
17001,0.9405902028083801,VT65128|0|MEMB003A|-|591,293,negative,609,bcd_FlyReg.fm
17002,-1.892299771308899,VT65128|0|MEMB003A|-|591,294,positive,610,bcd_FlyReg.fm
17003,1.107700228691101,VT65128|0|MEMB003A|-|591,294,negative,610,bcd_FlyReg.fm
17004,1.0692260265350342,VT65128|0|MEMB003A|-|591,295,positive,611,bcd_FlyReg.fm
17005,-1.953700304031372,VT65128|0|MEMB003A|-|591,295,negative,611,bcd_FlyReg.fm
17006,2.294227123260498,VT65128|0|MEMB003A|-|591,296,positive,612,bcd_FlyReg.fm
17007,0.06922604143619537,VT65128|0|MEMB003A|-|591,296,negative,612,bcd_FlyReg.fm
17008,-4.403261661529541,VT65128|0|MEMB003A|-|591,297,positive,613,bcd_FlyReg.fm
17009,-8.555264472961426,VT65128|0|MEMB003A|-|591,297,negative,613,bcd_FlyReg.fm
17010,-4.307337284088135,VT65128|0|MEMB003A|-|591,298,positive,617,bcd_FlyReg.fm
17011,-5.403261661529541,VT65128|0|MEMB003A|-|591,298,negative,617,bcd_FlyReg.fm
17012,-7.403261661529541,VT65128|0|MEMB003A|-|591,299,positive,618,bcd_FlyReg.fm
17013,-4.155333995819092,VT65128|0|MEMB003A|-|591,299,negative,618,bcd_FlyReg.fm
17014,-5.201627731323242,VT65128|0|MEMB003A|-|591,300,positive,619,bcd_FlyReg.fm
17015,1.902116060256958,VT65128|0|MEMB003A|-|591,300,negative,619,bcd_FlyReg.fm
17016,-0.9307739734649658,VT65128|0|MEMB003A|-|591,301,positive,620,bcd_FlyReg.fm
17017,1.046299695968628,VT65128|0|MEMB003A|-|591,301,negative,620,bcd_FlyReg.fm
17018,0.06922604143619537,VT65128|0|MEMB003A|-|591,302,positive,621,bcd_FlyReg.fm
17019,-0.9537003636360168,VT65128|0|MEMB003A|-|591,302,negative,621,bcd_FlyReg.fm
17020,0.04629964381456375,VT65128|0|MEMB003A|-|591,303,positive,622,bcd_FlyReg.fm
17021,0.06922604143619537,VT65128|0|MEMB003A|-|591,303,negative,622,bcd_FlyReg.fm
17022,-0.3458114564418793,VT65128|0|MEMB003A|-|591,304,positive,623,bcd_FlyReg.fm
17023,-5.201627731323242,VT65128|0|MEMB003A|-|591,304,negative,623,bcd_FlyReg.fm
17024,-0.05940979719161987,VT65128|0|MEMB003A|-|591,305,positive,624,bcd_FlyReg.fm
17025,-4.140227317810059,VT65128|0|MEMB003A|-|591,305,negative,624,bcd_FlyReg.fm
17026,-0.19380836188793182,VT65128|0|MEMB003A|-|591,306,positive,625,bcd_FlyReg.fm
17027,-6.201627731323242,VT65128|0|MEMB003A|-|591,306,negative,625,bcd_FlyReg.fm
17028,0.902116060256958,VT65128|0|MEMB003A|-|591,307,positive,626,bcd_FlyReg.fm
17029,-4.201627731323242,VT65128|0|MEMB003A|-|591,307,negative,626,bcd_FlyReg.fm
17030,-1.1938083171844482,VT65128|0|MEMB003A|-|591,308,positive,627,bcd_FlyReg.fm
17031,-5.201627731323242,VT65128|0|MEMB003A|-|591,308,negative,627,bcd_FlyReg.fm
17032,-1.3458114862442017,VT65128|0|MEMB003A|-|591,309,positive,634,bcd_FlyReg.fm
17033,-4.201627731323242,VT65128|0|MEMB003A|-|591,309,negative,634,bcd_FlyReg.fm
17034,-1.3458114862442017,VT65128|0|MEMB003A|-|591,310,positive,635,bcd_FlyReg.fm
17035,-4.201627731323242,VT65128|0|MEMB003A|-|591,310,negative,635,bcd_FlyReg.fm
17036,-5.555264949798584,VT65128|0|MEMB003A|-|591,311,positive,636,bcd_FlyReg.fm
17037,-6.555264949798584,VT65128|0|MEMB003A|-|591,311,negative,636,bcd_FlyReg.fm
17038,-6.555264949798584,VT65128|0|MEMB003A|-|591,312,positive,637,bcd_FlyReg.fm
17039,-5.403261661529541,VT65128|0|MEMB003A|-|591,312,negative,637,bcd_FlyReg.fm
17040,-6.555264949798584,VT65128|0|MEMB003A|-|591,313,positive,638,bcd_FlyReg.fm
17041,-3.3073372840881348,VT65128|0|MEMB003A|-|591,313,negative,638,bcd_FlyReg.fm
17042,-5.201627731323242,VT65128|0|MEMB003A|-|591,314,positive,652,bcd_FlyReg.fm
17043,-0.3458114564418793,VT65128|0|MEMB003A|-|591,314,negative,652,bcd_FlyReg.fm
17044,-4.140227317810059,VT65128|0|MEMB003A|-|591,315,positive,653,bcd_FlyReg.fm
17045,-2.3073372840881348,VT65128|0|MEMB003A|-|591,315,negative,653,bcd_FlyReg.fm
17046,-0.9537003636360168,VT65128|0|MEMB003A|-|591,316,positive,654,bcd_FlyReg.fm
17047,1.0692260265350342,VT65128|0|MEMB003A|-|591,316,negative,654,bcd_FlyReg.fm
17048,1.007825493812561,VT65128|0|MEMB003A|-|591,317,positive,655,bcd_FlyReg.fm
17049,-0.992174506187439,VT65128|0|MEMB003A|-|591,317,negative,655,bcd_FlyReg.fm
17050,2.294227123260498,VT65128|0|MEMB003A|-|591,318,positive,656,bcd_FlyReg.fm
17051,0.06922604143619537,VT65128|0|MEMB003A|-|591,318,negative,656,bcd_FlyReg.fm
17052,-5.403261661529541,VT65128|0|MEMB003A|-|591,319,positive,657,bcd_FlyReg.fm
17053,-8.4032621383667,VT65128|0|MEMB003A|-|591,319,negative,657,bcd_FlyReg.fm
17054,-3.3073372840881348,VT65128|0|MEMB003A|-|591,320,positive,658,bcd_FlyReg.fm
17055,-3.3073372840881348,VT65128|0|MEMB003A|-|591,320,negative,658,bcd_FlyReg.fm
17056,-7.403261661529541,VT65128|0|MEMB003A|-|591,321,positive,659,bcd_FlyReg.fm
17057,-5.555264949798584,VT65128|0|MEMB003A|-|591,321,negative,659,bcd_FlyReg.fm
17058,-0.8922998309135437,VT65128|0|MEMB003A|-|591,322,positive,660,bcd_FlyReg.fm
17059,0.10770019143819809,VT65128|0|MEMB003A|-|591,322,negative,660,bcd_FlyReg.fm
17060,-3.2016279697418213,VT65128|0|MEMB003A|-|591,323,positive,661,bcd_FlyReg.fm
17061,-3.345811367034912,VT65128|0|MEMB003A|-|591,323,negative,661,bcd_FlyReg.fm
17062,-0.9537003636360168,VT65128|0|MEMB003A|-|591,324,positive,680,bcd_FlyReg.fm
17063,-1.3458114862442017,VT65128|0|MEMB003A|-|591,324,negative,680,bcd_FlyReg.fm
17064,-3.155334234237671,VT65128|0|MEMB003A|-|591,325,positive,681,bcd_FlyReg.fm
17065,-4.140227317810059,VT65128|0|MEMB003A|-|591,325,negative,681,bcd_FlyReg.fm
17066,-3.2016279697418213,VT65128|0|MEMB003A|-|591,326,positive,682,bcd_FlyReg.fm
17067,-3.345811367034912,VT65128|0|MEMB003A|-|591,326,negative,682,bcd_FlyReg.fm
17068,-0.9537003636360168,VT65128|0|MEMB003A|-|591,327,positive,686,bcd_FlyReg.fm
17069,-1.3458114862442017,VT65128|0|MEMB003A|-|591,327,negative,686,bcd_FlyReg.fm
17070,-3.155334234237671,VT65128|0|MEMB003A|-|591,328,positive,687,bcd_FlyReg.fm
17071,-4.140227317810059,VT65128|0|MEMB003A|-|591,328,negative,687,bcd_FlyReg.fm
17072,-4.201627731323242,VT65128|0|MEMB003A|-|591,329,positive,688,bcd_FlyReg.fm
17073,-3.1938083171844482,VT65128|0|MEMB003A|-|591,329,negative,688,bcd_FlyReg.fm
17074,-0.9537003636360168,VT65128|0|MEMB003A|-|591,330,positive,689,bcd_FlyReg.fm
17075,0.902116060256958,VT65128|0|MEMB003A|-|591,330,negative,689,bcd_FlyReg.fm
17076,-4.155333995819092,VT65128|0|MEMB003A|-|591,331,positive,690,bcd_FlyReg.fm
17077,-3.1402273178100586,VT65128|0|MEMB003A|-|591,331,negative,690,bcd_FlyReg.fm
17078,1.0692260265350342,VT65128|0|MEMB003A|-|591,332,positive,691,bcd_FlyReg.fm
17079,-1.953700304031372,VT65128|0|MEMB003A|-|591,332,negative,691,bcd_FlyReg.fm
17080,-1.953700304031372,VT65128|0|MEMB003A|-|591,333,positive,692,bcd_FlyReg.fm
17081,-2.1938083171844482,VT65128|0|MEMB003A|-|591,333,negative,692,bcd_FlyReg.fm
17082,-5.403261661529541,VT65128|0|MEMB003A|-|591,334,positive,695,bcd_FlyReg.fm
17083,-4.307337284088135,VT65128|0|MEMB003A|-|591,334,negative,695,bcd_FlyReg.fm
17084,-3.345811367034912,VT65128|0|MEMB003A|-|591,335,positive,696,bcd_FlyReg.fm
17085,-2.2016279697418213,VT65128|0|MEMB003A|-|591,335,negative,696,bcd_FlyReg.fm
17086,0.06922604143619537,VT65128|0|MEMB003A|-|591,336,positive,697,bcd_FlyReg.fm
17087,-0.9537003636360168,VT65128|0|MEMB003A|-|591,336,negative,697,bcd_FlyReg.fm
17088,0.04629964381456375,VT65128|0|MEMB003A|-|591,337,positive,698,bcd_FlyReg.fm
17089,0.06922604143619537,VT65128|0|MEMB003A|-|591,337,negative,698,bcd_FlyReg.fm
17090,-5.555264949798584,VT65128|0|MEMB003A|-|591,338,positive,699,bcd_FlyReg.fm
17091,-7.403261661529541,VT65128|0|MEMB003A|-|591,338,negative,699,bcd_FlyReg.fm
17092,-4.307337284088135,VT65128|0|MEMB003A|-|591,339,positive,700,bcd_FlyReg.fm
17093,-3.155334234237671,VT65128|0|MEMB003A|-|591,339,negative,700,bcd_FlyReg.fm
17094,-3.1938083171844482,VT65128|0|MEMB003A|-|591,340,positive,701,bcd_FlyReg.fm
17095,-0.9537003636360168,VT65128|0|MEMB003A|-|591,340,negative,701,bcd_FlyReg.fm
17096,-5.140227317810059,VT65128|0|MEMB003A|-|591,341,positive,703,bcd_FlyReg.fm
17097,-2.3073372840881348,VT65128|0|MEMB003A|-|591,341,negative,703,bcd_FlyReg.fm
17098,0.10770019143819809,VT65128|0|MEMB003A|-|591,342,positive,704,bcd_FlyReg.fm
17099,0.10770019143819809,VT65128|0|MEMB003A|-|591,342,negative,704,bcd_FlyReg.fm
17100,-1.3458114862442017,VT65128|0|MEMB003A|-|591,343,positive,705,bcd_FlyReg.fm
17101,-5.201627731323242,VT65128|0|MEMB003A|-|591,343,negative,705,bcd_FlyReg.fm
17102,-1.953700304031372,VT65128|0|MEMB003A|-|591,344,positive,706,bcd_FlyReg.fm
17103,-2.1938083171844482,VT65128|0|MEMB003A|-|591,344,negative,706,bcd_FlyReg.fm
17104,-5.403261661529541,VT65128|0|MEMB003A|-|591,345,positive,707,bcd_FlyReg.fm
17105,-4.307337284088135,VT65128|0|MEMB003A|-|591,345,negative,707,bcd_FlyReg.fm
17106,-8.555264472961426,VT65128|0|MEMB003A|-|591,346,positive,708,bcd_FlyReg.fm
17107,-4.403261661529541,VT65128|0|MEMB003A|-|591,346,negative,708,bcd_FlyReg.fm
17108,-0.8922998309135437,VT65128|0|MEMB003A|-|591,347,positive,709,bcd_FlyReg.fm
17109,2.3556277751922607,VT65128|0|MEMB003A|-|591,347,negative,709,bcd_FlyReg.fm
